 timedelta, n_tokens_title, n_tokens_content, n_unique_tokens, n_non_stop_words, n_non_stop_unique_tokens, num_hrefs, num_self_hrefs, num_imgs, num_videos, average_token_length, num_keywords, kw_min_min, kw_max_min, kw_avg_min, kw_min_max, kw_max_max, kw_avg_max, kw_min_avg, kw_max_avg, kw_avg_avg, self_reference_min_shares, self_reference_max_shares, self_reference_avg_sharess, LDA_00, LDA_01, LDA_02, LDA_03, LDA_04, global_subjectivity, global_sentiment_polarity, global_rate_positive_words, global_rate_negative_words, rate_positive_words, rate_negative_words, avg_positive_polarity, min_positive_polarity, max_positive_polarity, avg_negative_polarity, min_negative_polarity, max_negative_polarity, title_subjectivity, title_sentiment_polarity, abs_title_subjectivity, abs_title_sentiment_polarity, shares,data_channel,weekday
150.0,9.0,278.0,0.60805863,1.0,0.7647059,4.0,3.0,1.0,0.0,4.5,4.0,-1.0,535.0,133.0,2700.0,843300.0,408125.0,1206.0,3494.083,2609.8433,839.0,4400.0,2619.5,0.79999906,0.050000336,0.050000373,0.05000004,0.050000183,0.41438267,0.005760732,0.021582734,0.017985612,0.54545456,0.45454547,0.27045456,0.05,0.5,-0.3061111,-0.8,-0.125,0.0,0.0,0.5,0.0,1800,2,0
682.0,10.0,1595.0,0.384127,1.0,0.55856836,7.0,3.0,1.0,19.0,4.5905957,9.0,217.0,1300.0,421.33334,5900.0,80400.0,45955.555,2392.0178,3829.4778,3045.3074,0.0,0.0,0.0,0.1793058,0.21139206,0.022450294,0.023072667,0.5637792,0.47473902,0.13404927,0.044514105,0.011285267,0.7977528,0.20224719,0.32524008,0.033333335,1.0,-0.24995591,-0.6,-0.05,0.0,0.0,0.5,0.0,2000,3,0
405.0,10.0,762.0,0.47860962,1.0,0.60285133,19.0,9.0,5.0,8.0,4.7296586,9.0,-1.0,837.0,231.5,0.0,843300.0,307100.0,0.0,4915.002,3193.503,1100.0,652900.0,112433.336,0.7229129,0.02233867,0.022278843,0.022330014,0.21013956,0.4463019,0.15666322,0.06824147,0.022309711,0.7536232,0.24637681,0.41159675,0.033333335,1.0,-0.4127451,-1.0,-0.1,0.5,0.2,0.0,0.2,11200,2,4
693.0,10.0,174.0,0.5644172,1.0,0.62608695,14.0,3.0,11.0,0.0,4.7126436,7.0,217.0,456.0,379.85715,6000.0,69100.0,51671.43,2057.889,5635.154,3745.2258,1100.0,1100.0,1100.0,0.028660515,0.028597645,0.028573746,0.885469,0.028699104,0.53772324,0.12075893,0.01724138,0.022988506,0.42857143,0.5714286,0.5,0.5,0.5,-0.13348214,-0.3125,-0.05,0.8,0.5,0.3,0.5,1900,0,3
121.0,10.0,1345.0,0.3958021,1.0,0.56777495,6.0,3.0,18.0,4.0,4.3680296,10.0,-1.0,1400.0,174.88889,0.0,843300.0,255690.0,0.0,5383.3335,3174.5818,1300.0,9400.0,4400.0,0.020038292,0.020015208,0.020246582,0.020002184,0.91969776,0.47417745,0.13715588,0.051301114,0.021561338,0.70408165,0.29591838,0.3683048,0.1,1.0,-0.27963874,-0.8,-0.071428575,0.8,0.3,0.3,0.3,1300,4,1
618.0,9.0,98.0,0.7765957,1.0,0.8923077,2.0,0.0,0.0,1.0,4.857143,6.0,4.0,379.0,281.2,0.0,690400.0,154683.33,0.0,4498.01,3182.7434,0.0,0.0,0.0,0.03333351,0.8665982,0.033333596,0.03340127,0.033333417,0.475,0.15,0.06122449,0.020408163,0.75,0.25,0.23333333,0.1,0.5,-0.075,-0.1,-0.05,0.6,0.2,0.1,0.2,1700,1,1
59.0,14.0,981.0,0.45604965,1.0,0.6455026,9.0,2.0,1.0,0.0,4.606524,5.0,-1.0,0.0,-1.0,0.0,843300.0,325140.0,0.0,3428.871,1938.9899,704.0,3900.0,2302.0,0.040003236,0.04000345,0.83998764,0.040002152,0.0400035,0.36490425,0.059801135,0.018348623,0.0101936795,0.64285713,0.35714287,0.31919193,0.1,0.8,-0.18875,-0.5,-0.05,0.0,0.0,0.5,0.0,691,5,0
28.0,14.0,751.0,0.4691689,1.0,0.64772725,4.0,4.0,1.0,0.0,4.6071906,9.0,-1.0,497.0,145.77777,6100.0,843300.0,335411.12,1950.5817,4765.8423,2735.24,0.0,0.0,0.0,0.02224594,0.022223374,0.6987474,0.02222249,0.23456079,0.5177278,-0.03805524,0.021304926,0.025299601,0.45714286,0.54285717,0.30454546,0.1,0.5,-0.32705802,-0.7,-0.125,0.71666664,-0.33333334,0.21666667,0.33333334,1200,5,3
55.0,10.0,150.0,0.7919463,1.0,0.88495576,12.0,2.0,1.0,1.0,5.3533335,10.0,-1.0,1200.0,396.759,1200.0,843300.0,298280.0,1150.0,5151.023,2768.6243,772.0,772.0,772.0,0.8201192,0.020000244,0.020009752,0.020000096,0.11987073,0.370683,0.10223665,0.033333335,0.013333334,0.71428573,0.2857143,0.2937013,0.1,0.5,-0.18333334,-0.2,-0.16666667,0.45454547,0.13636364,0.045454547,0.13636364,902,2,4
380.0,9.0,705.0,0.5981453,1.0,0.6529081,60.0,3.0,1.0,50.0,5.1659575,8.0,-1.0,1700.0,472.0,1700.0,843300.0,246250.0,1700.0,9195.583,5038.6836,932.0,7800.0,4366.0,0.025003415,0.15908507,0.025005076,0.76515126,0.0257552,0.49046743,0.1020965,0.041134752,0.014184397,0.74358976,0.25641027,0.30215257,0.033333335,0.7,-0.34638888,-0.8,-0.1,0.65,0.35,0.15,0.35,1000,0,1
480.0,12.0,395.0,0.55813956,1.0,0.6897959,3.0,1.0,1.0,0.0,5.240506,7.0,4.0,980.0,193.57143,980.0,843300.0,227382.86,980.0,3276.681,1967.1072,1300.0,1300.0,1300.0,0.17116095,0.02857205,0.7431216,0.028571809,0.028573554,0.3775433,0.066179655,0.025316456,0.010126582,0.71428573,0.2857143,0.38613635,0.13636364,0.5,-0.22083333,-0.33333334,-0.125,0.0,0.0,0.5,0.0,1100,5,6
127.0,11.0,423.0,0.5738095,1.0,0.74903476,10.0,0.0,1.0,0.0,4.565012,7.0,-1.0,435.0,108.0,0.0,843300.0,157100.0,0.0,3483.3052,1477.6381,0.0,0.0,0.0,0.028574757,0.028574849,0.8857031,0.028573493,0.028573835,0.37029165,0.093105294,0.040189125,0.014184397,0.73913044,0.26086956,0.39037433,0.1,1.0,-0.36342594,-0.7,-0.125,0.1,-0.3,0.4,0.3,2600,5,2
207.0,10.0,624.0,0.51758796,1.0,0.65873015,36.0,6.0,25.0,1.0,4.25641,10.0,-1.0,510.0,170.459,5200.0,843300.0,377520.0,1117.3556,7257.255,4147.678,854.0,5500.0,2788.5,0.020014837,0.1458617,0.12004256,0.69407624,0.020004673,0.5035154,0.08750373,0.025641026,0.008012821,0.7619048,0.23809524,0.3755276,0.1,1.0,-0.46,-0.8,-0.16666667,0.0,0.0,0.5,0.0,2000,1,6
541.0,11.0,230.0,0.67105263,1.0,0.76551723,4.0,3.0,0.0,2.0,4.330435,10.0,4.0,1000.0,330.7,1000.0,843300.0,357300.0,1000.0,8635.444,4304.9023,40400.0,40400.0,40400.0,0.020026982,0.02031612,0.020029644,0.9196237,0.020003565,0.71059525,0.47666666,0.07826087,0.008695652,0.9,0.1,0.5462963,0.2,1.0,-0.45,-0.6,-0.3,0.0,0.0,0.5,0.0,2200,1,1
471.0,10.0,609.0,0.5532646,1.0,0.7282609,8.0,4.0,11.0,0.0,4.6075535,9.0,4.0,534.0,116.333336,8400.0,843300.0,152988.89,1884.0344,3692.1604,2568.4944,10000.0,10000.0,10000.0,0.022379583,0.022224441,0.9106837,0.022222573,0.022489695,0.4165583,0.22865938,0.05090312,0.0049261083,0.9117647,0.0882353,0.38976538,0.033333335,1.0,-0.28101853,-0.5,-0.15555556,0.0,0.0,0.5,0.0,1300,5,1
690.0,11.0,158.0,0.7290323,1.0,0.87628865,3.0,1.0,0.0,1.0,4.9177217,8.0,217.0,2200.0,583.8571,0.0,69100.0,33700.0,0.0,3900.0,2545.1453,578.0,578.0,578.0,0.025359644,0.025638059,0.025137108,0.89883363,0.025031535,0.5897619,0.38761905,0.06962025,0.012658228,0.84615386,0.15384616,0.5872727,0.16,1.0,-0.35,-0.5,-0.2,1.0,1.0,0.5,1.0,40400,1,6
523.0,8.0,836.0,0.5136816,1.0,0.7076613,29.0,27.0,1.0,0.0,4.7452154,10.0,4.0,737.0,179.3,4400.0,843300.0,241960.0,2101.2,4515.0,3146.943,529.0,14300.0,3767.6296,0.23609371,0.020012243,0.020008288,0.02003553,0.7038502,0.4628426,0.28378987,0.06818182,0.017942583,0.7916667,0.20833333,0.4635912,0.033333335,1.0,-0.1472619,-0.4,-0.025,0.25,0.25,0.25,0.25,1300,4,5
358.0,14.0,141.0,0.7536232,1.0,0.9302325,6.0,3.0,0.0,0.0,4.4822693,10.0,-1.0,832.0,207.3,2800.0,843300.0,151220.0,1013.70337,3563.7979,2247.5818,921.0,921.0,921.0,0.020102758,0.020002399,0.3196729,0.020000208,0.62022173,0.4986532,0.14292929,0.028368793,0.0070921984,0.8,0.2,0.4215909,0.13636364,0.8,-0.4,-0.4,-0.4,0.375,-0.125,0.125,0.125,1300,4,2
246.0,10.0,339.0,0.6060606,1.0,0.7378641,3.0,1.0,0.0,1.0,4.365782,6.0,-1.0,862.0,268.8,0.0,843300.0,207633.33,0.0,5533.8945,2702.358,10100.0,10100.0,10100.0,0.033335328,0.8662425,0.033409316,0.033402793,0.03361006,0.41533333,-0.0895,0.026548672,0.044247787,0.375,0.625,0.34907407,0.1,0.7,-0.38527778,-1.0,-0.1,0.6,0.7,0.1,0.7,1100,1,2
146.0,8.0,222.0,0.63981044,1.0,0.8305085,6.0,2.0,10.0,2.0,4.5945945,10.0,-1.0,653.0,266.0,0.0,843300.0,327240.0,0.0,7563.057,3222.5215,1900.0,1900.0,1900.0,0.020016164,0.020019094,0.020005139,0.48519915,0.45476043,0.3914823,0.111335576,0.058558557,0.018018018,0.7647059,0.23529412,0.29213285,0.1,0.8,-0.19791667,-0.29166666,-0.1,0.0,0.0,0.5,0.0,14700,0,4
298.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,9.0,-1.0,653.0,223.55556,3000.0,843300.0,302477.78,1556.875,5479.0356,2625.4597,0.0,0.0,0.0,0.022223325,0.022222271,0.911109,0.02222227,0.022223135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1700,5,6
45.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,7.0,-1.0,581.0,156.22714,69100.0,843300.0,523242.84,3408.6252,9709.342,5877.266,0.0,0.0,0.0,0.0285718,0.02881831,0.028571479,0.88546693,0.028571472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.825,0.425,0.325,0.425,2700,0,0
631.0,11.0,772.0,0.5555556,1.0,0.73673034,17.0,10.0,0.0,11.0,4.6178756,6.0,4.0,414.0,229.6,0.0,690400.0,432866.66,0.0,5730.3276,3474.9126,705.0,17300.0,4849.2,0.03333432,0.0333574,0.36665645,0.533316,0.03333579,0.43208733,0.10620514,0.050518136,0.023316063,0.68421054,0.31578946,0.39660063,0.1,1.0,-0.33449075,-0.7,-0.1,0.5189394,0.27651516,0.018939395,0.27651516,2800,5,2
377.0,10.0,1622.0,0.42394015,1.0,0.6256628,32.0,7.0,11.0,0.0,4.5135636,5.0,-1.0,1300.0,336.25,0.0,843300.0,224480.0,0.0,3502.2703,2079.795,718.0,5200.0,2902.5715,0.040014695,0.4636211,0.4161344,0.040222786,0.040007018,0.51952386,0.13215551,0.05918619,0.02836005,0.6760563,0.32394367,0.41279987,0.1,1.0,-0.3272343,-1.0,-0.05,0.0,0.0,0.5,0.0,5900,1,4
485.0,11.0,571.0,0.5123239,1.0,0.68249255,8.0,4.0,1.0,0.0,5.0823116,9.0,4.0,629.0,137.85715,0.0,843300.0,260666.67,0.0,10469.0,2769.994,1100.0,2100.0,1600.0,0.022273654,0.022228338,0.8139095,0.022223974,0.119364545,0.4198228,0.09550111,0.028021015,0.01576182,0.64,0.36,0.38973215,0.05,0.75,-0.23657407,-0.7,-0.05,0.0,0.0,0.5,0.0,645,5,1
413.0,14.0,832.0,0.43781096,1.0,0.52994555,9.0,7.0,19.0,1.0,4.3846154,7.0,4.0,475.0,135.0,0.0,843300.0,251542.86,0.0,3687.348,2327.6423,917.0,2200.0,1505.6666,0.028573053,0.02914277,0.028611818,0.88510054,0.028571816,0.46377036,0.15778352,0.044471152,0.009615385,0.82222223,0.17777778,0.38794723,0.1,1.0,-0.3390625,-0.4,-0.16666667,0.33888888,0.1388889,0.16111112,0.1388889,29400,1,3
549.0,8.0,187.0,0.64324325,1.0,0.7943925,4.0,4.0,1.0,0.0,4.6791444,6.0,4.0,679.0,217.33333,13700.0,843300.0,238383.33,2528.1035,3789.6038,3022.2336,1300.0,95900.0,33100.0,0.20187463,0.0333447,0.033448856,0.03339229,0.6979395,0.36325398,0.04388889,0.04278075,0.021390375,0.6666667,0.33333334,0.24791667,0.033333335,0.5,-0.33125,-0.8,-0.125,0.0,0.0,0.5,0.0,1400,4,0
595.0,11.0,241.0,0.5701754,1.0,0.65562916,8.0,6.0,1.0,0.0,4.547718,6.0,4.0,686.0,399.0,0.0,690400.0,289366.66,0.0,3364.0632,2584.7998,984.0,6300.0,2976.8,0.2953574,0.033517335,0.03333401,0.03333383,0.60445744,0.3367647,0.0057041,0.029045643,0.020746889,0.5833333,0.41666666,0.23290043,0.13636364,0.4,-0.26666668,-0.6,-0.1,0.0,0.0,0.5,0.0,2200,2,3
359.0,9.0,371.0,0.5407609,1.0,0.69058293,7.0,4.0,1.0,0.0,4.8436656,7.0,-1.0,810.0,335.5,0.0,843300.0,163471.42,0.0,14029.0,4737.8877,1500.0,86200.0,43850.0,0.46302488,0.028575663,0.4501756,0.02964781,0.028576026,0.3762219,0.13181818,0.03773585,0.0053908355,0.875,0.125,0.32164502,0.033333335,1.0,-0.20833333,-0.29166666,-0.125,0.0,0.0,0.5,0.0,1300,3,1
48.0,14.0,168.0,0.6666667,1.0,0.8018868,4.0,1.0,5.0,1.0,4.4583335,7.0,-1.0,1.59,-0.63,210300.0,843300.0,633542.9,3034.1245,6833.1616,4676.738,1300.0,1300.0,1300.0,0.028587528,0.028983153,0.028571937,0.88528585,0.028571524,0.46152434,-0.03741391,0.017857144,0.023809524,0.42857143,0.5714286,0.54545456,0.13636364,1.0,-0.22916667,-0.4,-0.1,0.0,0.0,0.5,0.0,3100,1,4
227.0,12.0,287.0,0.5905797,1.0,0.8333333,5.0,1.0,0.0,0.0,4.860627,4.0,-1.0,0.0,-1.0,0.0,843300.0,400650.0,0.0,3578.4941,2090.469,8600.0,8600.0,8600.0,0.050007466,0.050008003,0.7999728,0.050004955,0.050006825,0.42391413,-0.022777777,0.027874565,0.031358887,0.47058824,0.5294118,0.245,0.1,0.5,-0.27345678,-1.0,-0.125,1.0,0.5,0.5,0.5,887,5,0
716.0,9.0,380.0,0.55026454,1.0,0.76328504,3.0,3.0,1.0,0.0,4.5078945,6.0,217.0,427.0,357.25,0.0,51900.0,17900.0,0.0,2799.9583,1494.896,962.0,962.0,962.0,0.033336546,0.033335004,0.6860515,0.03333402,0.21394295,0.3869523,0.011879666,0.023684211,0.018421052,0.5625,0.4375,0.34747475,0.2,0.6,-0.31746033,-1.0,-0.15555556,0.0,0.0,0.5,0.0,866,5,1
702.0,8.0,234.0,0.59565216,1.0,0.7463768,12.0,4.0,1.0,0.0,4.594017,6.0,217.0,11900.0,2337.3333,8000.0,69100.0,30983.334,2167.276,11900.0,4744.5225,2100.0,5700.0,3900.0,0.43643296,0.033364885,0.033470247,0.4632403,0.0334916,0.6503175,0.28035715,0.025641026,0.008547009,0.75,0.25,0.5,0.5,0.5,-0.13571429,-0.2,-0.071428575,0.3,0.25,0.2,0.25,2000,3,1
199.0,10.0,504.0,0.50612247,1.0,0.6712329,8.0,4.0,1.0,0.0,4.861111,6.0,-1.0,1700.0,431.33334,9200.0,843300.0,475416.66,2789.7083,7033.1294,4116.251,2900.0,663600.0,225233.33,0.03334683,0.03333489,0.03375852,0.033333957,0.8662258,0.4797619,0.040873017,0.04563492,0.029761905,0.6052632,0.39473686,0.4154762,0.1,1.0,-0.41,-0.5,-0.1,0.5,-0.5,0.0,0.5,2200,4,0
717.0,10.0,1050.0,0.4073715,1.0,0.57755774,13.0,0.0,1.0,0.0,4.849524,7.0,217.0,2500.0,780.3333,0.0,51900.0,17942.857,0.0,4539.3335,2413.9075,0.0,0.0,0.0,0.028571755,0.028571602,0.8857127,0.028571514,0.028572457,0.45829633,0.13415606,0.049523808,0.024761904,0.6666667,0.33333334,0.38055694,0.1,1.0,-0.23974359,-1.0,-0.05,1.0,0.0,0.5,0.0,2100,5,0
703.0,13.0,2784.0,0.38791496,1.0,0.48380566,24.0,2.0,1.0,73.0,4.7859197,10.0,217.0,1200.0,529.0,1200.0,69100.0,23750.0,1016.0,3880.1538,2455.7734,0.0,0.0,0.0,0.9199345,0.020006754,0.020029062,0.020029489,0.020000203,0.38622132,0.13959506,0.06321839,0.019396551,0.76521736,0.2347826,0.3720874,0.033333335,1.0,-0.34268078,-1.0,-0.071428575,0.44444445,0.18888889,0.055555556,0.18888889,9200,2,0
238.0,14.0,138.0,0.7080292,1.0,0.81395346,8.0,4.0,0.0,2.0,4.2971015,4.0,-1.0,1.59,-0.1025,690400.0,843300.0,766850.0,3286.7764,6023.272,4617.6616,989.0,28200.0,14594.5,0.55017436,0.05002802,0.050000332,0.29979706,0.050000265,0.55138886,0.30972221,0.072463766,0.007246377,0.90909094,0.09090909,0.62,0.35,1.0,-0.125,-0.125,-0.125,0.7,0.33333334,0.2,0.33333334,35400,2,3
380.0,11.0,318.0,0.5794702,1.0,0.72282606,13.0,2.0,13.0,0.0,4.578616,7.0,-1.0,527.0,209.0,16200.0,843300.0,311085.72,2258.951,8573.145,5844.4243,2200.0,2200.0,2200.0,0.028571455,0.028579786,0.02857144,0.88570577,0.02857153,0.6198148,0.044074073,0.044025157,0.025157232,0.6363636,0.36363637,0.42095238,0.16,1.0,-0.409375,-1.0,-0.05,1.0,-1.0,0.5,1.0,1500,0,1
555.0,14.0,541.0,0.4962963,1.0,0.67763156,6.0,3.0,1.0,0.0,4.171904,7.0,4.0,1200.0,325.42856,5000.0,690400.0,134142.86,1988.5,3645.3123,2844.9402,908.0,1200.0,1054.0,0.028572004,0.25726566,0.028572,0.65575653,0.029833809,0.49695572,0.16483557,0.073937155,0.022181146,0.7692308,0.23076923,0.35237014,0.1,1.0,-0.24861111,-0.4,-0.125,0.1625,0.05,0.3375,0.05,741,1,1
102.0,12.0,900.0,0.4899329,1.0,0.6536502,15.0,1.0,1.0,0.0,5.621111,3.0,-1.0,156.0,51.333332,144400.0,843300.0,559366.7,3199.5815,3600.6785,3424.7493,0.0,0.0,0.0,0.7333331,0.06666678,0.066666715,0.06666667,0.06666669,0.43558136,0.20998785,0.04888889,0.006666667,0.88,0.12,0.37428176,0.05,0.9,-0.11666667,-0.2,-0.05,0.0,0.0,0.5,0.0,1900,2,6
393.0,9.0,194.0,0.6165803,1.0,0.65384614,13.0,2.0,6.0,0.0,5.7268043,8.0,-1.0,440.0,120.625,53100.0,843300.0,313637.5,3008.1667,8310.613,4848.7153,3800.0,3800.0,3800.0,0.025549792,0.025012303,0.025123931,0.7485209,0.17579308,0.6270677,0.2734336,0.072164945,0.010309278,0.875,0.125,0.47261906,0.1,1.0,-0.2857143,-0.5,-0.071428575,0.0,0.0,0.5,0.0,1900,0,2
723.0,8.0,744.0,0.5033829,1.0,0.67808217,19.0,0.0,1.0,0.0,4.5739245,7.0,217.0,1600.0,591.3333,0.0,39400.0,14900.0,0.0,2878.25,1939.9562,0.0,0.0,0.0,0.02857167,0.028571513,0.8857129,0.02857146,0.028572423,0.5609596,0.111911975,0.04032258,0.02016129,0.6666667,0.33333334,0.3549026,0.05,0.85,-0.2537037,-0.6,-0.05,0.0,0.0,0.5,0.0,2100,5,1
643.0,9.0,519.0,0.6131687,1.0,0.7436709,37.0,2.0,1.0,0.0,4.988439,9.0,4.0,445.0,287.44446,32700.0,617900.0,242100.0,2722.4092,8336.844,3984.465,998.0,998.0,998.0,0.22203171,0.022255698,0.2789126,0.4541034,0.022696555,0.42369792,0.1703125,0.036608864,0.015414258,0.7037037,0.2962963,0.39780703,0.033333335,1.0,-0.346875,-1.0,-0.05,1.0,-0.6,0.5,0.6,1300,3,4
87.0,8.0,326.0,0.5482866,1.0,0.7303371,8.0,3.0,0.0,1.0,4.5644174,5.0,-1.0,911.0,198.0,6200.0,843300.0,568060.0,2477.75,3639.6572,3125.6968,1200.0,7000.0,4100.0,0.040296692,0.24010515,0.04013742,0.04000155,0.6394592,0.49436364,0.17236364,0.042944785,0.009202454,0.8235294,0.1764706,0.40064934,0.13636364,0.7,-0.43333334,-0.5,-0.3,0.0,0.0,0.5,0.0,2400,4,0
559.0,11.0,136.0,0.6764706,1.0,0.76623374,1.0,1.0,0.0,1.0,4.4264708,5.0,4.0,899.0,247.75,0.0,690400.0,386880.0,0.0,4846.8657,3122.6248,8600.0,8600.0,8600.0,0.040008515,0.04003068,0.040005155,0.83995175,0.0400039,0.7005051,0.34507576,0.05882353,0.022058824,0.72727275,0.27272728,0.596875,0.2,1.0,-0.27222222,-0.4,-0.125,1.0,1.0,0.5,1.0,2400,0,4
240.0,13.0,130.0,0.7222222,1.0,0.8518518,3.0,1.0,0.0,0.0,4.915385,5.0,-1.0,2700.0,642.4,11500.0,843300.0,256580.0,3591.2976,5725.0,4177.1123,1300.0,1300.0,1300.0,0.040173817,0.040010396,0.2472597,0.04004828,0.6325078,0.32092804,0.10804924,0.046153847,0.023076924,0.6666667,0.33333334,0.239899,0.13636364,0.6,-0.075,-0.125,-0.05,0.25,0.25,0.25,0.25,1200,0,1
83.0,9.0,777.0,0.47674417,1.0,0.6876457,17.0,0.0,1.0,1.0,4.8429856,7.0,-1.0,0.0,-1.0,0.0,843300.0,323742.84,0.0,6469.4707,2608.7021,0.0,0.0,0.0,0.028572986,0.028573088,0.88570833,0.028572466,0.028573103,0.45650432,0.04057859,0.036036037,0.018018018,0.6666667,0.33333334,0.29762292,0.1,0.5,-0.40684524,-1.0,-0.1,0.5,0.5,0.0,0.5,1000,5,4
485.0,10.0,1712.0,0.42857143,1.0,0.65866387,35.0,14.0,1.0,0.0,4.557243,10.0,4.0,716.0,162.0,0.0,843300.0,292190.0,0.0,7266.7905,4220.387,1400.0,6200.0,2860.0,0.020582091,0.020210614,0.020071572,0.9189436,0.020192109,0.5051492,0.13278309,0.055490654,0.023948599,0.6985294,0.30147058,0.42300126,0.033333335,1.0,-0.3507259,-0.9,-0.05,0.0,0.0,0.5,0.0,7200,3,1
230.0,12.0,1052.0,0.47809154,1.0,0.6542056,18.0,5.0,4.0,0.0,4.8022814,5.0,-1.0,596.0,233.6,12200.0,843300.0,224720.0,1535.3064,4777.5957,2930.979,683.0,1800.0,1195.75,0.04002782,0.040017806,0.83987945,0.04000254,0.0400724,0.43328008,0.07398792,0.02661597,0.015209125,0.6363636,0.36363637,0.34492308,0.05,0.7,-0.275,-0.8,-0.1,0.0,0.0,0.5,0.0,3000,5,4
253.0,9.0,1004.0,0.45775402,1.0,0.58079267,24.0,9.0,17.0,0.0,4.5707173,7.0,-1.0,457.0,151.765,0.0,843300.0,283300.0,0.0,5648.493,2863.4805,604.0,34100.0,5729.143,0.3141573,0.599092,0.028572068,0.02960639,0.028572185,0.48547933,-0.015079889,0.027888447,0.016932271,0.62222224,0.37777779,0.2297132,0.083333336,0.7,-0.40441176,-0.7,-0.1,0.75,0.375,0.25,0.375,968,1,2
473.0,8.0,535.0,0.4564394,1.0,0.5343915,11.0,6.0,17.0,0.0,5.084112,10.0,4.0,662.0,312.66666,0.0,843300.0,205450.0,0.0,4354.7944,2274.1562,659.0,1000.0,852.3333,0.020553252,0.42144805,0.020028051,0.5176556,0.02031506,0.2952253,0.12701744,0.029906543,0.0056074765,0.84210527,0.15789473,0.24298905,0.033333335,0.5,-0.4,-0.4,-0.4,0.5,0.4,0.0,0.4,824,1,6
150.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,8.0,-1.0,436.0,121.375,47100.0,843300.0,318125.0,3494.083,7580.2676,4973.679,0.0,0.0,0.0,0.46142825,0.025016706,0.02505262,0.46259683,0.025905583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.3,0.2,0.3,12400,0,0
171.0,11.0,172.0,0.6666667,1.0,0.8958333,3.0,2.0,0.0,2.0,4.4534883,10.0,-1.0,788.0,181.9,1700.0,843300.0,315610.0,1191.4166,6187.159,3760.5662,2200.0,5200.0,3700.0,0.020383934,0.18045528,0.36236253,0.4163018,0.020496445,0.37675437,0.06682616,0.034883723,0.017441861,0.6666667,0.33333334,0.38939393,0.1,0.6,-0.35555556,-0.5,-0.16666667,0.0625,0.0,0.4375,0.0,731,1,0
178.0,11.0,578.0,0.513986,1.0,0.7121212,4.0,3.0,2.0,2.0,4.3200693,9.0,-1.0,1000.0,378.33334,4000.0,843300.0,174933.33,1810.0,5820.5073,3638.7783,1800.0,8500.0,5150.0,0.19932432,0.022244293,0.022285476,0.7338795,0.02226642,0.49895063,0.22445531,0.03979239,0.008650519,0.8214286,0.17857143,0.45418972,0.033333335,1.0,-0.38944444,-0.6,-0.15555556,0.7,0.23333333,0.2,0.23333333,4100,3,0
274.0,12.0,1060.0,0.37911025,1.0,0.5724382,18.0,5.0,3.0,0.0,4.3679247,8.0,-1.0,1100.0,289.57144,0.0,843300.0,235812.5,0.0,13731.75,4628.6406,600.0,10400.0,3840.0,0.21473919,0.15042584,0.025021361,0.025017805,0.58479583,0.5435762,0.16817844,0.044339623,0.016037736,0.734375,0.265625,0.39241365,0.033333335,1.0,-0.3009804,-1.0,-0.05,0.4,0.1,0.1,0.1,2300,0,2
714.0,6.0,304.0,0.57755774,1.0,0.76829267,9.0,6.0,1.0,0.0,4.8486843,9.0,217.0,462.0,332.83334,0.0,51900.0,15555.556,0.0,2501.2502,1389.5522,974.0,5100.0,2558.0,0.02233435,0.022232039,0.49957362,0.02224187,0.43361813,0.57463926,0.36655843,0.0625,0.0,1.0,0.0,0.3963773,0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,431,5,3
255.0,10.0,263.0,0.604,1.0,0.716129,14.0,3.0,11.0,0.0,4.5741444,9.0,-1.0,682.0,283.0,18700.0,843300.0,306544.44,3594.627,10650.942,6546.054,9500.0,9500.0,9500.0,0.022222439,0.022264889,0.022222348,0.9110623,0.022228038,0.6393939,-0.084280305,0.03422053,0.03422053,0.5,0.5,0.4148148,0.1,0.7,-0.73194444,-1.0,-0.1875,1.0,-1.0,0.5,1.0,1300,0,0
50.0,12.0,594.0,0.47349823,1.0,0.6069364,4.0,4.0,1.0,0.0,4.673401,10.0,-1.0,539.0,264.33334,0.0,843300.0,145180.0,0.0,5989.0,2924.1091,1400.0,2500.0,1833.3334,0.02000061,0.020328214,0.020001909,0.8162453,0.123423964,0.5033149,0.15391774,0.052188553,0.013468013,0.7948718,0.20512821,0.34428152,0.033333335,0.5,-0.39955357,-0.8,-0.05,0.0,0.0,0.5,0.0,2200,1,2
